receiver_pseudo,sender_pseudo,count,anomalies,non_anom,trust_raw,trust_blend
104715,106575,38,0,38,0.975,0.3951596657398631
103935,106575,39,0,39,0.975609756097561,0.3981393362343251
103635,104115,40,0,40,0.9761904761904762,0.40104297443211634
105795,106935,41,0,41,0.9767441860465116,0.40387431568911447
106215,103695,43,0,43,0.9777777777777777,0.40933374078383905
106215,105435,44,0,44,0.9782608695652174,0.4119680584323146
102855,105435,44,0,44,0.9782608695652174,0.4119680584323146
101654,103215,44,0,44,0.9782608695652174,0.4119680584323146
101834,103035,45,0,45,0.9787234042553191,0.414542588077548
106635,103815,45,0,45,0.9787234042553191,0.414542588077548
105135,106815,45,0,45,0.9787234042553191,0.414542588077548
105435,102855,45,0,45,0.9787234042553191,0.414542588077548
102195,102675,45,0,45,0.9787234042553191,0.414542588077548
101834,104475,46,0,46,0.9791666666666666,0.4170599527963404
106575,103935,46,0,46,0.9791666666666666,0.4170599527963404
103035,101834,46,0,46,0.9791666666666666,0.4170599527963404
102675,102195,47,0,47,0.9795918367346939,0.4195226079707258
106575,102195,50,0,50,0.9807692307692307,0.4266046373363703
102195,106575,51,0,51,0.9811320754716981,0.42887011314846774
106815,106515,53,0,53,0.9818181818181818,0.4332692423505479
103815,106635,55,0,55,0.9824561403508771,0.4375034595105964
106815,105135,56,0,56,0.9827586206896551,0.4395624653294603
103215,104775,60,0,60,0.9838709677419355,0.44744204043311414
10151,101533,62,0,62,0.984375,0.45118444791916423
104775,103215,63,0,63,0.9846153846153847,0.45301003103158255
102555,106095,63,0,63,0.9846153846153847,0.45301003103158255
104835,103995,64,0,64,0.9848484848484849,0.45480648481588587
105615,105915,64,0,64,0.9848484848484849,0.45480648481588587
105915,105615,65,0,65,0.9850746268656716,0.45657471660868626
105315,105795,65,0,65,0.9850746268656716,0.45657471660868626
105795,105315,66,0,66,0.9852941176470589,0.4583155922274781
106515,106815,67,0,67,0.9855072463768116,0.46002993845612267
106335,106995,73,0,73,0.9866666666666667,0.4698008272052658
102315,103995,75,0,75,0.987012987012987,0.47287766347185795
103995,104835,75,0,75,0.987012987012987,0.47287766347185795
102014,106215,75,0,75,0.987012987012987,0.47287766347185795
106215,102014,75,0,75,0.987012987012987,0.47287766347185795
106995,106335,75,0,75,0.987012987012987,0.47287766347185795
103155,106215,75,0,75,0.987012987012987,0.47287766347185795
102915,105855,77,0,77,0.9873417721518988,0.47587242183737866
101293,106875,77,0,77,0.9873417721518988,0.47587242183737866
105855,102915,77,0,77,0.9873417721518988,0.47587242183737866
103515,106575,78,0,78,0.9875,0.47734035839540984
106215,103155,78,0,78,0.9875,0.47734035839540984
106575,103515,78,0,78,0.9875,0.47734035839540984
103995,102315,78,0,78,0.9875,0.47734035839540984
107231,104775,79,0,79,0.9876543209876543,0.4787893383716132
104235,103035,80,0,80,0.9878048780487805,0.48021984181419697
102975,106635,80,0,80,0.9878048780487805,0.48021984181419697
103035,104235,80,0,80,0.9878048780487805,0.48021984181419697
106635,102975,81,0,81,0.9879518072289156,0.48163233084464985
105315,101413,81,0,81,0.9879518072289156,0.48163233084464985
101413,105315,81,0,81,0.9879518072289156,0.48163233084464985
104295,103335,82,0,82,0.9880952380952381,0.48302725053651624
103995,104475,83,0,83,0.9882352941176471,0.4844050297411077
105255,102375,84,0,84,0.9883720930232558,0.48576608186394427
106875,101293,86,0,86,0.9886363636363636,0.48843958559877276
104775,107231,88,0,88,0.9888888888888889,0.491050786792404
104775,104235,90,0,90,0.9891304347826086,0.49360250594456695
10873,103935,90,0,90,0.9891304347826086,0.49360250594456695
104235,104775,90,0,90,0.9891304347826086,0.49360250594456695
103935,10873,90,0,90,0.9891304347826086,0.49360250594456695
101053,10933,90,0,90,0.9891304347826086,0.49360250594456695
103335,104295,90,0,90,0.9891304347826086,0.49360250594456695
105135,101894,91,0,91,0.989247311827957,0.49485688969578956
104355,106995,92,0,92,0.9893617021276596,0.49609737698804024
102195,104775,92,0,92,0.9893617021276596,0.49609737698804024
102315,104775,92,0,92,0.9893617021276596,0.49609737698804024
104475,103995,92,0,92,0.9893617021276596,0.49609737698804024
104775,102195,92,0,92,0.9893617021276596,0.49609737698804024
104715,105015,93,0,93,0.9894736842105263,0.4973242705451552
106995,104355,94,0,94,0.9895833333333334,0.49853786334346917
104775,102315,94,0,94,0.9895833333333334,0.49853786334346917
101894,105135,94,0,94,0.9895833333333334,0.49853786334346917
102375,105255,94,0,94,0.9895833333333334,0.49853786334346917
104415,104175,95,0,95,0.9896907216494846,0.49973843902468407
10933,101053,96,0,96,0.9897959183673469,0.5009262722871569
101293,106695,97,0,97,0.98989898989899,0.5021016292569409
105435,105135,97,0,97,0.98989898989899,0.5021016292569409
105135,105435,98,0,98,0.99,0.5032647678398224
104295,104415,102,0,102,0.9903846153846154,0.5078000269614782
105075,106815,103,0,103,0.9904761904761905,0.5089056769684704
102555,104295,103,0,103,0.9904761904761905,0.5089056769684704
104175,104415,103,0,103,0.9904761904761905,0.5089056769684704
106815,105075,104,0,104,0.9905660377358491,0.5100005009919573
105015,104715,104,0,104,0.9905660377358491,0.5100005009919573
105075,105255,105,0,105,0.9906542056074766,0.5110847078798892
105255,105075,105,0,105,0.9906542056074766,0.5110847078798892
106695,101293,106,0,106,0.9907407407407407,0.5121585005151416
102435,101233,110,0,110,0.9910714285714286,0.51635338969088
104295,104175,110,0,110,0.9910714285714286,0.51635338969088
101233,102435,110,0,110,0.9910714285714286,0.51635338969088
105735,105855,112,0,112,0.9912280701754386,0.5183932212995057
105855,105735,112,0,112,0.9912280701754386,0.5183932212995057
104415,104295,112,0,112,0.9912280701754386,0.5183932212995057
104175,104295,112,0,112,0.9912280701754386,0.5183932212995057
105975,102195,113,0,113,0.991304347826087,0.519399338441565
104295,106215,113,0,113,0.991304347826087,0.519399338441565
102195,105975,114,0,114,0.9913793103448276,0.5203964745313655
104115,106515,115,0,115,0.9914529914529915,0.5213847877261899
104175,106815,118,0,118,0.9916666666666667,0.5242983104371506
107055,106215,118,0,118,0.9916666666666667,0.5242983104371506
106215,102855,119,0,119,0.9917355371900827,0.5252528331563622
103695,106455,119,0,119,0.9917355371900827,0.5252528331563622
106215,107055,119,0,119,0.9917355371900827,0.5252528331563622
101173,104115,120,0,120,0.9918032786885246,0.5261992645970475
102855,106215,120,0,120,0.9918032786885246,0.5261992645970475
103635,102315,120,0,120,0.9918032786885246,0.5261992645970475
106455,103695,120,0,120,0.9918032786885246,0.5261992645970475
104115,101173,120,0,120,0.9918032786885246,0.5261992645970475
102555,106455,120,0,120,0.9918032786885246,0.5261992645970475
102315,103635,120,0,120,0.9918032786885246,0.5261992645970475
106815,102675,120,0,120,0.9918032786885246,0.5261992645970475
102675,106815,120,0,120,0.9918032786885246,0.5261992645970475
106215,104295,122,0,122,0.9919354838709677,0.5280683918945317
101053,101113,127,0,127,0.9922480620155039,0.5326086928149097
104895,105315,127,0,127,0.9922480620155039,0.5326086928149097
106815,104175,127,0,127,0.9922480620155039,0.5326086928149097
104115,105315,127,0,127,0.9922480620155039,0.5326086928149097
105315,104895,127,0,127,0.9922480620155039,0.5326086928149097
101113,101053,128,0,128,0.9923076923076923,0.5334949995765506
106515,104115,128,0,128,0.9923076923076923,0.5334949995765506
105315,104115,128,0,128,0.9923076923076923,0.5334949995765506
101293,106815,128,0,128,0.9923076923076923,0.5334949995765506
104475,102195,130,0,130,0.9924242424242424,0.5352467671076576
106815,101293,130,0,130,0.9924242424242424,0.5352467671076576
105075,104895,131,0,131,0.9924812030075187,0.5361124429054578
104775,102675,133,0,133,0.9925925925925926,0.5378238977386748
101594,101113,134,0,134,0.9926470588235294,0.5386698773944448
105495,104535,135,0,135,0.9927007299270073,0.5395094885375996
104535,105495,135,0,135,0.9927007299270073,0.5395094885375996
102675,104775,135,0,135,0.9927007299270073,0.5395094885375996
102555,105915,137,0,137,0.9928057553956835,0.541169982318682
102615,104355,139,0,139,0.9929078014184397,0.5428061125651314
101113,101594,140,0,140,0.9929577464788732,0.54361526188319
101413,104475,140,0,140,0.9929577464788732,0.54361526188319
104475,101413,140,0,140,0.9929577464788732,0.54361526188319
102915,103695,141,0,141,0.993006993006993,0.5444185811498808
102195,104475,141,0,141,0.993006993006993,0.5444185811498808
105915,105195,142,0,142,0.9930555555555556,0.5452161534534072
104895,105075,142,0,142,0.9930555555555556,0.5452161534534072
104535,106095,142,0,142,0.9930555555555556,0.5452161534534072
103695,102915,143,0,143,0.993103448275862,0.5460080601228559
106095,104535,143,0,143,0.993103448275862,0.5460080601228559
104415,102135,144,0,144,0.9931506849315068,0.5467943807774132
105195,105915,144,0,144,0.9931506849315068,0.5467943807774132
102135,104415,144,0,144,0.9931506849315068,0.5467943807774132
101954,103995,146,0,146,0.9932432432432432,0.5483505742525169
103995,101954,146,0,146,0.9932432432432432,0.5483505742525169
104295,105435,148,0,148,0.9933333333333333,0.5498853383991786
101594,101173,148,0,148,0.9933333333333333,0.5498853383991786
105435,104295,148,0,148,0.9933333333333333,0.5498853383991786
104355,102615,149,0,149,0.9933774834437086,0.5506448666564298
104175,101293,149,0,149,0.9933774834437086,0.5506448666564298
102135,106575,150,0,150,0.993421052631579,0.5513992532556475
104475,106635,150,0,150,0.993421052631579,0.5513992532556475
106635,104475,151,0,151,0.9934640522875817,0.5521485670898664
104415,106815,151,0,151,0.9934640522875817,0.5521485670898664
102014,105435,151,0,151,0.9934640522875817,0.5521485670898664
103515,105795,152,0,152,0.9935064935064936,0.5528928756800229
106575,105135,152,0,152,0.9935064935064936,0.5528928756800229
105795,103275,153,0,153,0.9935483870967742,0.553632245211086
105135,106575,153,0,153,0.9935483870967742,0.553632245211086
106635,103515,153,0,153,0.9935483870967742,0.553632245211086
105435,102014,154,0,154,0.9935897435897436,0.5543667405670089
104895,104535,154,0,154,0.9935897435897436,0.5543667405670089
101173,101594,155,0,155,0.9936305732484076,0.555096425364545
102555,105195,156,0,156,0.9936708860759493,0.5558213619859756
106635,101774,156,0,156,0.9936708860759493,0.5558213619859756
101774,106635,157,0,157,0.9937106918238994,0.5565416116107891
106815,104415,157,0,157,0.9937106918238994,0.5565416116107891
101293,104175,157,0,157,0.9937106918238994,0.5565416116107891
106575,102135,160,0,160,0.9938271604938271,0.5586748328958223
103275,105795,160,0,160,0.9938271604938271,0.5586748328958223
101894,102675,160,0,160,0.9938271604938271,0.5586748328958223
10993,102615,161,0,161,0.9938650306748467,0.5593769233265182
106575,103035,161,0,161,0.9938650306748467,0.5593769233265182
105975,101954,161,0,161,0.9938650306748467,0.5593769233265182
102675,101894,161,0,161,0.9938650306748467,0.5593769233265182
101293,102675,161,0,161,0.9938650306748467,0.5593769233265182
102615,10993,162,0,162,0.9939024390243902,0.5600746156563996
101173,104775,162,0,162,0.9939024390243902,0.5600746156563996
105795,103515,163,0,163,0.9939393939393939,0.5607679644595649
103755,103635,164,0,164,0.9939759036144579,0.561457023302865
104775,101173,164,0,164,0.9939759036144579,0.561457023302865
102375,104775,164,0,164,0.9939759036144579,0.561457023302865
101954,105975,164,0,164,0.9939759036144579,0.561457023302865
104775,102074,165,0,165,0.9940119760479041,0.5621418447704982
103875,104175,165,0,165,0.9940119760479041,0.5621418447704982
102975,103935,165,0,165,0.9940119760479041,0.5621418447704982
103935,102975,165,0,165,0.9940119760479041,0.5621418447704982
106635,101954,165,0,165,0.9940119760479041,0.5621418447704982
102074,104775,165,0,165,0.9940119760479041,0.5621418447704982
101954,106635,166,0,166,0.9940476190476191,0.5628224804878589
106875,104295,166,0,166,0.9940476190476191,0.5628224804878589
103515,105075,166,0,166,0.9940476190476191,0.5628224804878589
104715,105075,166,0,166,0.9940476190476191,0.5628224804878589
102675,101293,167,0,167,0.9940828402366864,0.5634989811446682
106695,102014,167,0,167,0.9940828402366864,0.5634989811446682
103515,105015,168,0,168,0.9941176470588236,0.5641713965174137
105075,104715,168,0,168,0.9941176470588236,0.5641713965174137
102014,106695,168,0,168,0.9941176470588236,0.5641713965174137
106335,105075,169,0,169,0.9941520467836257,0.5648397754911181
106455,107055,170,0,170,0.9941860465116279,0.565504166080468
103035,106575,173,0,173,0.9942857142857143,0.5674738750606348
104775,101113,173,0,173,0.9942857142857143,0.5674738750606348
105135,103155,173,0,173,0.9942857142857143,0.5674738750606348
103515,106635,174,0,174,0.9943181818181818,0.5681227755579303
103155,105135,174,0,174,0.9943181818181818,0.5681227755579303
101954,104775,174,0,174,0.9943181818181818,0.5681227755579303
101173,106515,175,0,175,0.9943502824858758,0.5687679153863813
104175,103875,175,0,175,0.9943502824858758,0.5687679153863813
104295,106875,175,0,175,0.9943502824858758,0.5687679153863813
105075,103515,175,0,175,0.9943502824858758,0.5687679153863813
104535,104895,175,0,175,0.9943502824858758,0.5687679153863813
104775,101954,175,0,175,0.9943502824858758,0.5687679153863813
104775,102375,176,0,176,0.9943820224719101,0.5694093377489922
106515,101173,176,0,176,0.9943820224719101,0.5694093377489922
104295,102135,176,0,176,0.9943820224719101,0.5694093377489922
101113,104775,176,0,176,0.9943820224719101,0.5694093377489922
102315,10752,176,0,176,0.9943820224719101,0.5694093377489922
10752,102315,176,0,176,0.9943820224719101,0.5694093377489922
106635,105135,176,0,176,0.9943820224719101,0.5694093377489922
102555,103335,176,0,176,0.9943820224719101,0.5694093377489922
105015,103515,177,0,177,0.994413407821229,0.5700470851100787
105135,106635,177,0,177,0.994413407821229,0.5700470851100787
102135,104295,177,0,177,0.994413407821229,0.5700470851100787
106815,104775,178,0,178,0.9944444444444445,0.570681199211987
105075,106335,178,0,178,0.9944444444444445,0.570681199211987
105615,101834,179,0,179,0.994475138121547,0.5713117210913423
101894,101293,179,0,179,0.994475138121547,0.5713117210913423
106275,106635,180,0,180,0.9945054945054945,0.5719386910948444
107055,106455,180,0,180,0.9945054945054945,0.5719386910948444
104655,105795,180,0,180,0.9945054945054945,0.5719386910948444
105255,105975,180,0,180,0.9945054945054945,0.5719386910948444
104775,106815,180,0,180,0.9945054945054945,0.5719386910948444
106635,106275,180,0,180,0.9945054945054945,0.5719386910948444
105615,105855,180,0,180,0.9945054945054945,0.5719386910948444
104955,106575,181,0,181,0.994535519125683,0.572562148894623
104895,102615,181,0,181,0.994535519125683,0.572562148894623
105255,103275,181,0,181,0.994535519125683,0.572562148894623
105855,105615,181,0,181,0.994535519125683,0.572562148894623
103275,105255,181,0,181,0.994535519125683,0.572562148894623
104955,103815,182,0,182,0.9945652173913043,0.5731821335031708
103635,106935,183,0,183,0.9945945945945946,0.5737986832878632
102615,104895,183,0,183,0.9945945945945946,0.5737986832878632
105795,104655,184,0,184,0.9946236559139785,0.574411835985084
104475,103515,184,0,184,0.9946236559139785,0.574411835985084
103155,101894,185,0,185,0.9946524064171123,0.5750216287139654
102675,102014,185,0,185,0.9946524064171123,0.5750216287139654
101834,105615,186,0,186,0.9946808510638298,0.5756280979897568
101293,101894,187,0,187,0.9947089947089947,0.576231279736834
101894,103155,187,0,187,0.9947089947089947,0.576231279736834
102135,102074,187,0,187,0.9947089947089947,0.576231279736834
104775,106575,188,0,188,0.9947368421052631,0.5768312093013612
106575,104775,188,0,188,0.9947368421052631,0.5768312093013612
102014,102675,188,0,188,0.9947368421052631,0.5768312093013612
103935,101894,190,0,190,0.9947916666666666,0.5780214504499803
105795,101173,190,0,190,0.9947916666666666,0.5780214504499803
101894,103935,191,0,191,0.9948186528497409,0.578611829944638
103335,104775,191,0,191,0.9948186528497409,0.578611829944638
101714,101293,192,0,192,0.9948453608247423,0.5791990931009353
106635,104655,192,0,192,0.9948453608247423,0.5791990931009353
101774,101173,192,0,192,0.9948453608247423,0.5791990931009353
101173,101774,192,0,192,0.9948453608247423,0.5791990931009353
104775,103335,192,0,192,0.9948453608247423,0.5791990931009353
101173,105795,192,0,192,0.9948453608247423,0.5791990931009353
101293,10873,192,0,192,0.9948453608247423,0.5791990931009353
104655,106635,192,0,192,0.9948453608247423,0.5791990931009353
105975,105255,192,0,192,0.9948453608247423,0.5791990931009353
102555,102435,192,0,192,0.9948453608247423,0.5791990931009353
102135,101594,193,0,193,0.9948717948717949,0.5797832725524684
101293,101714,193,0,193,0.9948717948717949,0.5797832725524684
101293,104295,193,0,193,0.9948717948717949,0.5797832725524684
106935,103635,194,0,194,0.9948979591836735,0.5803644004238745
105075,102615,194,0,194,0.9948979591836735,0.5803644004238745
102615,105075,194,0,194,0.9948979591836735,0.5803644004238745
104595,104775,194,0,194,0.9948979591836735,0.5803644004238745
10873,101293,194,0,194,0.9948979591836735,0.5803644004238745
104295,101293,194,0,194,0.9948979591836735,0.5803644004238745
105795,104715,194,0,194,0.9948979591836735,0.5803644004238745
104715,102975,194,0,194,0.9948979591836735,0.5803644004238745
105435,107055,194,0,194,0.9948979591836735,0.5803644004238745
10692,101413,194,0,194,0.9948979591836735,0.5803644004238745
104715,105795,194,0,194,0.9948979591836735,0.5803644004238745
106635,105795,194,0,194,0.9948979591836735,0.5803644004238745
102074,106395,195,0,195,0.9949238578680203,0.5809425083413453
101954,103515,195,0,195,0.9949238578680203,0.5809425083413453
104295,105075,195,0,195,0.9949238578680203,0.5809425083413453
103995,106815,195,0,195,0.9949238578680203,0.5809425083413453
105795,106635,195,0,195,0.9949238578680203,0.5809425083413453
101293,10993,195,0,195,0.9949238578680203,0.5809425083413453
106815,103995,195,0,195,0.9949238578680203,0.5809425083413453
104775,104595,195,0,195,0.9949238578680203,0.5809425083413453
105435,10873,195,0,195,0.9949238578680203,0.5809425083413453
103275,104895,195,0,195,0.9949238578680203,0.5809425083413453
103875,102315,195,0,195,0.9949238578680203,0.5809425083413453
10873,105375,195,0,195,0.9949238578680203,0.5809425083413453
105075,104295,195,0,195,0.9949238578680203,0.5809425083413453
106395,104595,195,0,195,0.9949238578680203,0.5809425083413453
104595,106395,195,0,195,0.9949238578680203,0.5809425083413453
103515,101954,195,0,195,0.9949238578680203,0.5809425083413453
103515,104475,195,0,195,0.9949238578680203,0.5809425083413453
107055,105435,195,0,195,0.9949238578680203,0.5809425083413453
102975,104715,196,0,196,0.9949494949494949,0.581517627442872
10873,105435,196,0,196,0.9949494949494949,0.581517627442872
104775,104475,196,0,196,0.9949494949494949,0.581517627442872
101413,10692,196,0,196,0.9949494949494949,0.581517627442872
105555,105195,197,0,197,0.9949748743718593,0.582089788388228
10993,101293,197,0,197,0.9949748743718593,0.582089788388228
106575,103155,197,0,197,0.9949748743718593,0.582089788388228
104295,105195,197,0,197,0.9949748743718593,0.582089788388228
104475,105135,197,0,197,0.9949748743718593,0.582089788388228
103635,103155,197,0,197,0.9949748743718593,0.582089788388228
106215,103995,198,0,198,0.995,0.5826590213686972
104475,104715,198,0,198,0.995,0.5826590213686972
103995,106215,198,0,198,0.995,0.5826590213686972
10993,101413,198,0,198,0.995,0.5826590213686972
105135,104475,198,0,198,0.995,0.5826590213686972
106155,106395,198,0,198,0.995,0.5826590213686972
101894,105435,200,0,200,0.995049504950495,0.5837888219143288
104235,104295,200,0,200,0.995049504950495,0.5837888219143288
105435,101894,202,0,202,0.9950980392156863,0.5849072615947207
101834,101233,204,0,204,0.9951456310679612,0.5860145660117513
105195,104295,204,0,204,0.9951456310679612,0.5860145660117513
102315,103875,205,0,205,0.9951690821256038,0.586564111173763
103155,106575,205,0,205,0.9951690821256038,0.586564111173763
105195,105555,206,0,206,0.9951923076923077,0.5871109541252229
101834,105915,206,0,206,0.9951923076923077,0.5871109541252229
101413,106575,206,0,206,0.9951923076923077,0.5871109541252229
104415,105915,206,0,206,0.9951923076923077,0.5871109541252229
106575,101413,206,0,206,0.9951923076923077,0.5871109541252229
104475,104775,206,0,206,0.9951923076923077,0.5871109541252229
102555,101293,206,0,206,0.9951923076923077,0.5871109541252229
106395,102074,206,0,206,0.9951923076923077,0.5871109541252229
104955,105015,207,0,207,0.9952153110047847,0.5876551212405857
103995,105255,207,0,207,0.9952153110047847,0.5876551212405857
103155,103635,207,0,207,0.9952153110047847,0.5876551212405857
105915,104415,207,0,207,0.9952153110047847,0.5876551212405857
102615,101774,208,0,208,0.9952380952380953,0.5881966385107271
106815,106875,208,0,208,0.9952380952380953,0.5881966385107271
105255,103995,208,0,208,0.9952380952380953,0.5881966385107271
104715,104475,208,0,208,0.9952380952380953,0.5881966385107271
105435,101774,208,0,208,0.9952380952380953,0.5881966385107271
106575,103995,208,0,208,0.9952380952380953,0.5881966385107271
101594,101233,208,0,208,0.9952380952380953,0.5881966385107271
101774,105435,208,0,208,0.9952380952380953,0.5881966385107271
101233,101834,208,0,208,0.9952380952380953,0.5881966385107271
101594,102135,208,0,208,0.9952380952380953,0.5881966385107271
105915,101834,208,0,208,0.9952380952380953,0.5881966385107271
101774,102615,208,0,208,0.9952380952380953,0.5881966385107271
103515,102975,208,0,208,0.9952380952380953,0.5881966385107271
106875,106815,208,0,208,0.9952380952380953,0.5881966385107271
105375,10873,208,0,208,0.9952380952380953,0.5881966385107271
101293,102014,208,0,208,0.9952380952380953,0.5881966385107271
101413,10993,208,0,208,0.9952380952380953,0.5881966385107271
104895,103275,208,0,208,0.9952380952380953,0.5881966385107271
102014,101293,208,0,208,0.9952380952380953,0.5881966385107271
102074,102135,208,0,208,0.9952380952380953,0.5881966385107271
103995,103335,209,0,209,0.995260663507109,0.5887355315503352
105135,101774,209,0,209,0.995260663507109,0.5887355315503352
101233,101594,209,0,209,0.995260663507109,0.5887355315503352
103695,102975,209,0,209,0.995260663507109,0.5887355315503352
106335,105795,209,0,209,0.995260663507109,0.5887355315503352
105075,102975,210,0,210,0.9952830188679245,0.5892718256051276
104835,104775,210,0,210,0.9952830188679245,0.5892718256051276
102315,102675,210,0,210,0.9952830188679245,0.5892718256051276
10873,106215,210,0,210,0.9952830188679245,0.5892718256051276
106815,103155,210,0,210,0.9952830188679245,0.5892718256051276
103155,106815,210,0,210,0.9952830188679245,0.5892718256051276
104595,101233,210,0,210,0.9952830188679245,0.5892718256051276
102975,105075,210,0,210,0.9952830188679245,0.5892718256051276
105795,106335,210,0,210,0.9952830188679245,0.5892718256051276
101233,104595,210,0,210,0.9952830188679245,0.5892718256051276
102975,103695,210,0,210,0.9952830188679245,0.5892718256051276
106575,10752,210,0,210,0.9952830188679245,0.5892718256051276
104295,104235,210,0,210,0.9952830188679245,0.5892718256051276
104295,106455,210,0,210,0.9952830188679245,0.5892718256051276
102675,102315,210,0,210,0.9952830188679245,0.5892718256051276
103335,103995,210,0,210,0.9952830188679245,0.5892718256051276
101173,105315,211,0,211,0.9953051643192489,0.5898055455588932
101774,105135,211,0,211,0.9953051643192489,0.5898055455588932
101233,105675,211,0,211,0.9953051643192489,0.5898055455588932
106215,10873,211,0,211,0.9953051643192489,0.5898055455588932
104595,105555,211,0,211,0.9953051643192489,0.5898055455588932
10752,106575,211,0,211,0.9953051643192489,0.5898055455588932
104775,104835,211,0,211,0.9953051643192489,0.5898055455588932
104835,102315,211,0,211,0.9953051643192489,0.5898055455588932
105555,105675,211,0,211,0.9953051643192489,0.5898055455588932
104775,105975,211,0,211,0.9953051643192489,0.5898055455588932
103335,106935,211,0,211,0.9953051643192489,0.5898055455588932
101233,105195,212,0,212,0.9953271028037384,0.5903367159403696
106635,105315,212,0,212,0.9953271028037384,0.5903367159403696
105315,101173,212,0,212,0.9953271028037384,0.5903367159403696
105975,104775,212,0,212,0.9953271028037384,0.5903367159403696
105315,106635,213,0,213,0.9953488372093023,0.5908653609299566
105675,105555,213,0,213,0.9953488372093023,0.5908653609299566
106635,105075,213,0,213,0.9953488372093023,0.5908653609299566
105195,106815,213,0,213,0.9953488372093023,0.5908653609299566
10752,104175,213,0,213,0.9953488372093023,0.5908653609299566
106095,106815,213,0,213,0.9953488372093023,0.5908653609299566
10993,10392,214,0,214,0.9953703703703703,0.5913915043662727
102315,104835,214,0,214,0.9953703703703703,0.5913915043662727
105315,104655,214,0,214,0.9953703703703703,0.5913915043662727
105555,104595,214,0,214,0.9953703703703703,0.5913915043662727
106275,106515,215,0,215,0.9953917050691244,0.5919151697525576
104955,101113,216,0,216,0.9954128440366973,0.5924363802629263
102555,105315,216,0,216,0.9954128440366973,0.5924363802629263
102975,103515,217,0,217,0.9954337899543378,0.5929551587484772
103995,106575,218,0,218,0.9954545454545455,0.5934715277432612
106815,105315,219,0,219,0.995475113122172,0.5939855094701108
10392,10993,219,0,219,0.995475113122172,0.5939855094701108
102435,106815,219,0,219,0.995475113122172,0.5939855094701108
106815,105195,219,0,219,0.995475113122172,0.5939855094701108
106815,106095,220,0,220,0.9954954954954955,0.5944971258463396
106935,103335,220,0,220,0.9954954954954955,0.5944971258463396
106455,104295,220,0,220,0.9954954954954955,0.5944971258463396
104955,101954,220,0,220,0.9954954954954955,0.5944971258463396
104415,105555,220,0,220,0.9954954954954955,0.5944971258463396
105075,106635,221,0,221,0.9955156950672646,0.5950063984893085
104115,102315,221,0,221,0.9955156950672646,0.5950063984893085
104295,104835,221,0,221,0.9955156950672646,0.5950063984893085
102315,104115,221,0,221,0.9955156950672646,0.5950063984893085
104835,104295,221,0,221,0.9955156950672646,0.5950063984893085
106935,102855,222,0,222,0.9955357142857143,0.5955133487218683
104955,104475,222,0,222,0.9955357142857143,0.5955133487218683
105195,101233,222,0,222,0.9955357142857143,0.5955133487218683
102855,106935,222,0,222,0.9955357142857143,0.5955133487218683
106815,102435,222,0,222,0.9955357142857143,0.5955133487218683
101413,102915,222,0,222,0.9955357142857143,0.5955133487218683
104175,10752,222,0,222,0.9955357142857143,0.5955133487218683
101774,103155,223,0,223,0.9955555555555555,0.5960179975776784
104655,105315,223,0,223,0.9955555555555555,0.5960179975776784
103155,101774,223,0,223,0.9955555555555555,0.5960179975776784
101654,102735,224,0,224,0.995575221238938,0.5965203658064065
105675,101233,224,0,224,0.995575221238938,0.5965203658064065
102675,10873,224,0,224,0.995575221238938,0.5965203658064065
101774,104655,224,0,224,0.995575221238938,0.5965203658064065
104475,102135,224,0,224,0.995575221238938,0.5965203658064065
105315,102615,224,0,224,0.995575221238938,0.5965203658064065
104955,101774,224,0,224,0.995575221238938,0.5965203658064065
10873,102675,224,0,224,0.995575221238938,0.5965203658064065
104655,101774,224,0,224,0.995575221238938,0.5965203658064065
106335,105315,224,0,224,0.995575221238938,0.5965203658064065
106455,10873,224,0,224,0.995575221238938,0.5965203658064065
104475,102915,224,0,224,0.995575221238938,0.5965203658064065
105555,104415,224,0,224,0.995575221238938,0.5965203658064065
10873,106455,224,0,224,0.995575221238938,0.5965203658064065
10752,102915,225,0,225,0.9955947136563876,0.5970204738788119
104595,103995,225,0,225,0.9955947136563876,0.5970204738788119
106515,106275,225,0,225,0.9955947136563876,0.5970204738788119
101954,104715,225,0,225,0.9955947136563876,0.5970204738788119
103995,104595,225,0,225,0.9955947136563876,0.5970204738788119
105075,104655,225,0,225,0.9955947136563876,0.5970204738788119
105915,103335,225,0,225,0.9955947136563876,0.5970204738788119
105315,106335,225,0,225,0.9955947136563876,0.5970204738788119
102615,105315,225,0,225,0.9955947136563876,0.5970204738788119
102735,101654,225,0,225,0.9955947136563876,0.5970204738788119
104895,103875,225,0,225,0.9955947136563876,0.5970204738788119
104655,105075,225,0,225,0.9955947136563876,0.5970204738788119
104715,101954,225,0,225,0.9955947136563876,0.5970204738788119
104175,101413,226,0,226,0.9956140350877193,0.5975183419917155
101654,103155,226,0,226,0.9956140350877193,0.5975183419917155
104295,105615,226,0,226,0.9956140350877193,0.5975183419917155
103995,105435,226,0,226,0.9956140350877193,0.5975183419917155
105675,104595,227,0,227,0.9956331877729258,0.5980139900728606
103875,104895,227,0,227,0.9956331877729258,0.5980139900728606
105435,103995,227,0,227,0.9956331877729258,0.5980139900728606
105615,104295,227,0,227,0.9956331877729258,0.5980139900728606
103335,105915,227,0,227,0.9956331877729258,0.5980139900728606
