receiver_pseudo,sender_pseudo,t_prev,t_curr,dt,x_prev,y_prev,x_curr,y_curr,dx,dy,dist,speed_prev,speed_curr,dv,jerk,acc_prev,acc_curr,dacc,heading_prev,heading_curr,dtheta,heading_rate,rate_msgs_per_s,pos_conf_x_curr,pos_conf_y_curr,spd_conf_x_curr,spd_conf_y_curr,acc_conf_x_curr,acc_conf_y_curr,head_conf_x_curr,head_conf_y_curr,label,mb_version,row_id,fused_anom,rsu_anom,obu_anom,rsu_score,trust_sender,trust_pair
104655,104955,622.348222,623.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.148438,29.214883,0.066445,0.066445,0.240031,1.124844,0.884813,-0.998198,-0.972774,0.025424,0.025424,1.0,3.831354,4.062669,0.032032,-0.033015,0.000896,0.000705,1.958603,121.922361,1,v2,5676,1,1,0,0.8022303553292863,0.0034356180513329,0.0068316790340637
104655,104955,623.348222,624.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.214883,29.16643,-0.048453,-0.048453,1.124844,0.161003,-0.963841,-0.972774,-0.972613,0.000161,0.000161,1.0,3.769501,3.947685,0.031979,-0.03296,5.3e-05,5.5e-05,1.965219,121.499325,1,v2,5677,1,1,0,0.7539733360443895,0.0034356180513329,0.0068316790340637
104655,104955,624.348222,625.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.16643,29.212207,0.045777,0.045777,0.161003,0.011733,-0.14927,-0.972613,-0.972103,0.00051,0.00051,1.0,3.941602,4.062354,0.032029,-0.033012,5e-05,5.2e-05,1.958957,121.899635,1,v2,5678,1,1,0,0.7997886402130072,0.0034356180513329,0.0068316790340637
104655,104955,625.348222,626.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.212207,29.186475,-0.025732,-0.025732,0.011733,0.487263,0.47553,-0.972103,-0.978355,-0.006252,-0.006252,1.0,3.782919,4.019334,0.031787,-0.033189,0.000242,0.000177,1.989289,123.278154,1,v2,5679,1,1,0,0.7564150511606685,0.0034356180513329,0.0068316790340637
104655,104955,626.348222,627.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.186475,29.14349,-0.042985,-0.042985,0.487263,0.259307,-0.227956,-0.978355,-0.980484,-0.002129,-0.002129,1.0,3.81772,3.733804,0.031649,-0.033227,0.000138,3.8e-05,2.006787,123.577681,1,v2,5680,1,1,0,0.7313893314846837,0.0034356180513329,0.0068316790340637
104655,104955,627.348222,628.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.14349,29.098137,-0.045353,-0.045353,0.259307,0.619159,0.359852,-0.980484,-0.979906,0.000578,0.000578,1.0,3.737262,3.729556,0.031597,-0.033179,5.3e-05,4.9e-05,2.01349,123.196933,1,v2,5681,1,1,0,0.7156887684491476,0.0034356180513329,0.0068316790340637
104655,104955,628.348222,629.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.098137,29.206001,0.107864,0.107864,0.619159,0.477815,-0.141343,-0.979906,-0.97838,0.001525,0.001525,1.0,4.024067,3.7702,0.031718,-0.033298,0.000121,0.00012,1.998101,124.136039,1,v2,5682,1,1,0,0.8347886402130072,0.0034356180513329,0.0068316790340637
104655,104955,629.348222,630.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.206001,29.176548,-0.029453,-0.029453,0.477815,0.166255,-0.31156,-0.97838,-0.977985,0.000396,0.000396,1.0,3.856476,3.934696,0.031686,-0.033265,3.2e-05,3.4e-05,2.002168,123.871335,1,v2,5683,1,1,0,0.7641750210716282,0.0034356180513329,0.0068316790340637
104655,104955,630.348222,631.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.176548,29.206511,0.029963,0.029963,0.166255,1.164122,0.997867,-0.977985,-0.977449,0.000536,0.000536,1.0,4.02605,3.954393,0.031718,-0.033299,3.3e-05,3.4e-05,1.998026,124.140924,1,v2,5684,1,1,0,0.7997886402130072,0.0034356180513329,0.0068316790340637
104655,104955,631.348222,632.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.206511,29.205523,-0.000988,-0.000988,1.164122,0.094912,-1.06921,-0.977449,-0.97674,0.000709,0.000709,1.0,4.0867,4.103863,0.031717,-0.033298,1e-06,1e-06,1.998163,124.131959,1,v2,5685,1,1,0,0.7641750210716282,0.0034356180513329,0.0068316790340637
104655,104955,632.348222,633.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.205523,29.205893,0.00037,0.00037,0.094912,1.035322,0.940409,-0.97674,-0.978302,-0.001562,-0.001562,1.0,3.909983,4.171193,0.031654,-0.033359,6.4e-05,6.1e-05,2.00624,124.615277,1,v2,5686,1,1,0,0.7619998715796844,0.0034356180513329,0.0068316790340637
104655,104955,633.348222,634.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.205893,29.186242,-0.019651,-0.019651,1.035322,0.222341,-0.81298,-0.978302,-0.98501,-0.006708,-0.006708,1.0,3.84405,3.87867,0.031395,-0.03356,0.000259,0.000201,2.03945,126.217735,1,v2,5687,1,1,0,0.7616750210716282,0.0034356180513329,0.0068316790340637
104655,104955,634.348222,635.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.186242,29.191952,0.005711,0.005711,0.222341,0.472863,0.250521,-0.98501,-0.984374,0.000636,0.000636,1.0,3.686931,4.073171,0.031401,-0.033567,6e-06,7e-06,2.038647,126.270853,1,v2,5688,1,1,0,0.6467019911596313,0.0034356180513329,0.0068316790340637
104655,104955,635.348222,636.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.191952,29.168797,-0.023155,-0.023155,0.472863,0.329415,-0.143448,-0.984374,-0.982798,0.001576,0.001576,1.0,3.887684,4.153941,0.031376,-0.03354,2.5e-05,2.7e-05,2.041877,126.057362,1,v2,5689,1,1,0,0.7666750210716282,0.0034356180513329,0.0068316790340637
104655,104955,636.348222,637.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.168797,25.569516,-3.599282,-3.599282,0.329415,4.500063,4.170648,-0.982798,-0.9823,0.000498,0.000498,1.0,3.746496,3.9748,0.027505,-0.029402,0.003872,0.004139,2.611062,96.920556,1,v2,5690,1,1,0,0.7633479595598862,0.0034356180513329,0.0068316790340637
104655,104955,637.348222,638.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,25.569516,21.078921,-4.490595,-4.490595,4.500063,4.500053,-1e-05,-0.9823,-0.972381,0.009919,0.009919,1.0,3.91647,3.730616,0.022909,-0.024016,0.004596,0.005385,3.49607,68.845239,1,v2,5691,1,1,0,0.8137727617172419,0.0034356180513329,0.0068316790340637
104655,104955,638.348222,639.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,21.078921,16.592609,-4.486312,-4.486312,4.500053,4.500011,-4.2e-05,-0.972381,-0.95158,0.0208,0.0208,1.0,3.870052,3.642775,0.018373,-0.018574,0.004536,0.005442,4.663154,48.726133,1,v2,5692,1,1,0,0.7913361806962627,0.0034356180513329,0.0068316790340637
104655,104955,639.348222,640.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,16.592609,12.094131,-4.498478,-4.498478,4.500011,4.499756,-0.000255,-0.95158,-0.833925,0.117655,0.117655,1.0,3.998556,3.664529,0.01487,-0.011892,0.003503,0.006682,5.825134,31.87596,1,v2,5693,1,1,0,0.8161691159256818,0.0034356180513329,0.0068316790340637
104655,104955,640.348222,641.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,12.094131,7.595496,-4.498634,-4.498634,4.499756,4.499561,-0.000195,-0.833925,-0.721693,0.112233,0.112233,1.0,4.043024,3.693937,0.010114,-0.006374,0.004756,0.005518,7.879316,22.452564,1,v2,5694,1,1,0,0.8161691159256818,0.0034356180513329,0.0068316790340637
104655,104955,641.348222,642.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,7.595496,7.918643,0.323147,0.323147,4.499561,2.307574,-2.191987,-0.721693,-0.525435,0.196258,0.196258,1.0,4.038737,3.705566,0.011611,-0.004522,0.001497,0.001852,7.164559,19.961189,1,v2,5695,1,1,0,0.874194964021982,0.0034356180513329,0.0068316790340637
104655,104955,642.348222,643.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,7.918643,9.830756,1.912113,1.912113,2.307574,2.153176,-0.154398,-0.525435,-0.306917,0.218518,0.218518,1.0,3.964091,3.704985,0.015271,-0.002453,0.00366,0.002069,5.678718,17.503312,1,v2,5696,1,1,0,0.8593915149539209,0.0034356180513329,0.0068316790340637
104655,104955,643.348222,644.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,9.830756,11.85043,2.019674,2.019674,2.153176,1.484662,-0.668514,-0.306917,0.035661,0.342577,0.342577,1.0,3.957093,3.846002,0.018339,0.003351,0.003068,0.005804,4.673348,12.106918,1,v2,5697,1,1,0,0.944549300691396,0.0034356180513329,0.0068316790340637
104655,104955,644.348222,645.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,11.85043,14.033788,2.183358,2.183358,1.484662,2.193877,0.709216,0.035661,-0.2261,-0.26176,-0.26176,1.0,3.813381,3.966458,0.022009,-0.001817,0.00367,0.005168,3.701736,16.80997,1,v2,5698,1,1,0,0.949658080578256,0.0034356180513329,0.0068316790340637
104655,104955,645.348222,646.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,14.033788,15.952719,1.918931,1.918931,2.193877,1.820434,-0.373444,-0.2261,-0.595288,-0.369188,-0.369188,1.0,3.794865,4.12124,0.022577,-0.010997,0.000568,0.00918,3.570634,30.114417,1,v2,5699,1,1,0,0.9344755195136268,0.0034356180513329,0.0068316790340637
104655,104955,646.348222,647.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,15.952719,18.07063,2.117911,2.117911,1.820434,2.428644,0.60821,-0.595288,-0.84219,-0.246902,-0.246902,1.0,3.807374,4.102094,0.021689,-0.018414,0.000888,0.007417,3.777697,48.235036,1,v2,5700,1,1,0,0.9372276995440046,0.0034356180513329,0.0068316790340637
104655,104955,647.348222,648.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,18.07063,20.134049,2.063419,2.063419,2.428644,1.832409,-0.596235,-0.84219,-1.167604,-0.325414,-0.325414,1.0,3.814773,3.951869,0.016271,-0.027213,0.005418,0.008799,5.329374,84.34288,1,v2,5701,1,1,0,0.9123442693114464,0.0034356180513329,0.0068316790340637
104655,104955,648.348222,650.348222,2.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,20.134049,16.611463,-3.522586,-1.761293,1.832409,4.500892,2.668484,-1.167604,-1.786473,-0.61887,-0.309435,0.5,3.965565,3.75554,-0.002158,-0.026079,0.010243,0.006125,17.177737,78.484026,1,v2,5702,1,1,0,0.7936108310419607,0.0034356180513329,0.0068316790340637
104655,104955,650.348222,651.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,16.611463,12.909947,-3.701516,-3.701516,4.500892,0.982018,-3.518874,-1.786473,-1.88183,-0.095357,-0.095357,1.0,3.974069,3.635148,-0.003278,-0.020075,0.00112,0.006004,18.444589,53.601108,1,v2,5703,1,1,0,0.7936664601404,0.0034356180513329,0.0068316790340637
104655,104955,651.348222,652.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,12.909947,13.722691,0.812744,0.812744,0.982018,2.040186,1.058168,-1.88183,-1.333534,0.548296,0.548296,1.0,3.991495,3.827341,0.007966,-0.020092,0.011243,1.7e-05,9.031297,53.658873,1,v2,5704,1,1,0,0.9145684246540052,0.0034356180513329,0.0068316790340637
104655,104955,652.348222,653.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,13.722691,15.658923,1.936232,1.936232,2.040186,1.944566,-0.09562,-1.333534,-1.144489,0.189046,0.189046,1.0,4.002045,3.866935,0.013128,-0.020875,0.005162,0.000783,6.506841,56.394054,1,v2,5705,1,1,0,0.917126709537726,0.0034356180513329,0.0068316790340637
104655,104955,653.348222,654.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,15.658923,17.610526,1.951603,1.951603,1.944566,1.68942,-0.255147,-1.144489,-0.953484,0.191004,0.191004,1.0,3.918058,3.950725,0.018883,-0.020306,0.005756,0.000569,4.514597,54.392949,1,v2,5706,1,1,0,0.9222354894245862,0.0034356180513329,0.0068316790340637
104655,104955,654.348222,655.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,17.610526,19.674853,2.064327,2.064327,1.68942,1.559902,-0.129518,-0.953484,-0.945627,0.007857,0.007857,1.0,3.998312,3.831457,0.021264,-0.02253,0.002381,0.002224,3.88112,62.643147,1,v2,5707,1,1,0,0.9246772045408652,0.0034356180513329,0.0068316790340637
104655,104955,655.348222,656.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,19.674853,21.697222,2.022369,2.022369,1.559902,1.94892,0.389018,-0.945627,-0.94478,0.000847,0.000847,1.0,4.31535,3.798024,0.023449,-0.024845,0.002186,0.002316,3.378093,72.568492,1,v2,5708,1,1,0,0.9272859844277256,0.0034356180513329,0.0068316790340637
104655,104955,656.348222,657.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,21.697222,23.663529,1.966307,1.966307,1.94892,1.799525,-0.149396,-0.94478,-0.94373,0.001051,0.001051,1.0,4.125367,3.85727,0.025574,-0.027097,0.002125,0.002252,2.9516,83.724369,1,v2,5709,1,1,0,0.9148442693114464,0.0034356180513329,0.0068316790340637
104655,104955,657.348222,658.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,23.663529,25.427429,1.7639,1.7639,1.799525,1.322706,-0.476818,-0.94373,-0.94339,0.000339,0.000339,1.0,4.096064,3.796508,0.027481,-0.029117,0.001906,0.00202,2.615051,95.18298,1,v2,5710,1,1,0,0.8896720704455654,0.0034356180513329,0.0068316790340637
104655,104955,658.348222,659.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,25.427429,27.591901,2.164472,2.164472,1.322706,2.492418,1.169711,-0.94339,-0.941648,0.001742,0.001742,1.0,4.086551,3.940694,0.02982,-0.031595,0.002339,0.002479,2.254027,111.409371,1,v2,5711,1,1,0,0.8771747262308471,0.0034356180513329,0.0068316790340637
104655,104955,659.348222,660.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,27.591901,29.159775,1.567874,1.567874,2.492418,0.169798,-2.322619,-0.941648,-0.94099,0.000658,0.000658,1.0,4.035872,3.833018,0.031509,-0.033395,0.00169,0.0018,2.024687,124.901826,1,v2,5712,1,1,0,0.8522303553292864,0.0034356180513329,0.0068316790340637
104655,104955,660.348222,661.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.159775,29.134169,-0.025606,-0.025606,0.169798,0.147478,-0.02232,-0.94099,-0.940824,0.000166,0.000166,1.0,4.028196,3.819359,0.031482,-0.033366,2.8e-05,2.9e-05,2.028238,124.670071,1,v2,5713,1,1,0,0.7691167361879073,0.0034356180513329,0.0068316790340637
104655,104955,661.348222,662.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.134169,29.212462,0.078293,0.078293,0.147478,0.385184,0.237707,-0.940824,-0.938989,0.001835,0.001835,1.0,4.076721,3.866716,0.031566,-0.033456,8.5e-05,9e-05,2.017363,125.382443,1,v2,5714,1,1,0,0.7972886402130073,0.0034356180513329,0.0068316790340637
104655,104955,662.348222,663.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.212462,29.165614,-0.046848,-0.046848,0.385184,0.150754,-0.234431,-0.938989,-0.938984,6e-06,6e-06,1.0,4.145829,4.127251,0.031516,-0.033402,5.1e-05,5.4e-05,2.02387,124.955256,1,v2,5715,1,1,0,0.7666750210716282,0.0034356180513329,0.0068316790340637
104655,104955,663.348222,664.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.165614,29.116783,-0.048831,-0.048831,0.150754,0.200485,0.049731,-0.938984,-0.938022,0.000962,0.000962,1.0,3.855601,3.92144,0.031467,-0.033343,4.9e-05,5.9e-05,2.030194,124.484986,1,v2,5716,1,1,0,0.7916750210716281,0.0034356180513329,0.0068316790340637
104655,104955,664.348222,665.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.116783,29.156898,0.040114,0.040114,0.200485,0.508167,0.307681,-0.938022,-0.93526,0.002762,0.002762,1.0,3.754078,3.923944,0.031525,-0.033374,5.9e-05,3.1e-05,2.022649,124.733394,1,v2,5717,1,1,0,0.8043059764330275,0.0034356180513329,0.0068316790340637
104655,104955,665.348222,666.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.156898,29.149404,-0.007494,-0.007494,0.508167,0.067811,-0.440355,-0.93526,-0.934432,0.000827,0.000827,1.0,3.711174,3.947651,0.031518,-0.033365,7e-06,9e-06,2.023577,124.65937,1,v2,5718,1,1,0,0.6360883720182521,0.0034356180513329,0.0068316790340637
104655,104955,666.348222,667.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.149404,29.16141,0.012006,0.012006,0.067811,0.288938,0.221126,-0.934432,-0.93212,0.002312,0.002312,1.0,3.773077,3.864288,0.031528,-0.033381,1e-05,1.6e-05,2.022244,124.787355,1,v2,5719,1,1,0,0.7795869551857686,0.0034356180513329,0.0068316790340637
104655,104955,667.348222,668.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.16141,29.188192,0.026782,0.026782,0.288938,0.415757,0.12682,-0.93212,-0.931663,0.000457,0.000457,1.0,3.727508,3.704301,0.031557,-0.033411,2.9e-05,3.1e-05,2.018526,125.030758,1,v2,5720,1,1,0,0.6836909519183848,0.0034356180513329,0.0068316790340637
104655,104955,668.348222,669.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.188192,29.144903,-0.043289,-0.043289,0.415757,0.21696,-0.198797,-0.931663,-0.929345,0.002318,0.002318,1.0,3.8969,3.769865,0.031511,-0.033362,4.7e-05,5e-05,2.024539,124.637619,1,v2,5721,1,1,0,0.7591750210716282,0.0034356180513329,0.0068316790340637
104655,104955,669.348222,670.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.144903,29.205675,0.060772,0.060772,0.21696,0.950104,0.733144,-0.929345,-0.927135,0.00221,0.00221,1.0,3.852121,3.87204,0.031619,-0.033391,0.000108,3e-05,2.010705,124.871812,1,v2,5722,1,1,0,0.7947886402130072,0.0034356180513329,0.0068316790340637
104655,104955,670.348222,671.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.205675,29.210976,0.005301,0.005301,0.950104,0.025865,-0.92424,-0.927135,-0.921904,0.005231,0.005231,1.0,3.857593,3.758763,0.03177,-0.033259,0.000151,0.000132,1.991488,123.825763,1,v2,5723,1,1,0,0.7592776009717608,0.0034356180513329,0.0068316790340637
104655,104955,671.348222,672.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.210976,29.188393,-0.022582,-0.022582,0.025865,0.764372,0.738508,-0.921904,-1.215196,-0.293292,-0.293292,1.0,4.012425,3.955091,0.020723,-0.041026,0.011047,0.007767,4.016779,202.784422,1,v2,5724,1,1,0,0.7867306501700674,0.0034356180513329,0.0068316790340637
104655,104955,672.348222,673.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.188393,29.122321,-0.066072,-0.066072,0.764372,0.169531,-0.594841,-1.215196,-0.925849,0.289347,0.289347,1.0,4.07209,4.117839,0.03147,-0.033351,0.010747,0.007674,2.029779,124.55477,1,v2,5725,1,1,0,0.7765028222057471,0.0034356180513329,0.0068316790340637
104655,104955,673.348222,674.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.122321,29.159231,0.03691,0.03691,0.169531,0.115427,-0.054104,-0.925849,-0.924612,0.001237,0.001237,1.0,4.00009,4.042007,0.031509,-0.033395,3.9e-05,4.4e-05,2.024807,124.90027,1,v2,5726,1,1,0,0.8397886402130073,0.0034356180513329,0.0068316790340637
104655,104955,674.348222,675.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.159231,29.181043,0.021812,0.021812,0.115427,0.030609,-0.084818,-0.924612,-0.922845,0.001767,0.001767,1.0,3.972352,3.804898,0.031534,-0.033418,2.6e-05,2.3e-05,2.02147,125.079646,1,v2,5727,1,1,0,0.7997303553292864,0.0034356180513329,0.0068316790340637
104655,104955,675.348222,676.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.181043,29.213598,0.032555,0.032555,0.030609,0.114183,0.083574,-0.922845,-0.922148,0.000697,0.000697,1.0,4.233751,3.876595,0.031563,-0.033461,2.9e-05,4.3e-05,2.017811,125.425375,1,v2,5728,1,1,0,0.7972886402130073,0.0034356180513329,0.0068316790340637
104655,104955,676.348222,677.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.213598,29.215795,0.002196,0.002196,0.114183,1.135385,1.021203,-0.922148,-0.919764,0.002384,0.002384,1.0,4.141057,3.924634,0.031579,-0.033451,1.6e-05,1e-05,2.015815,125.346029,1,v2,5729,1,1,0,0.7972303553292863,0.0034356180513329,0.0068316790340637
104655,104955,677.348222,678.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.215795,29.127219,-0.088575,-0.088575,1.135385,0.251571,-0.883814,-0.919764,-0.9219,-0.002136,-0.002136,1.0,4.055122,3.90343,0.031399,-0.033429,0.00018,2.3e-05,2.038929,125.166999,1,v2,5730,1,1,0,0.7691750210716282,0.0034356180513329,0.0068316790340637
104655,104955,678.348222,679.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.127219,29.11913,-0.00809,-0.00809,0.251571,0.520504,0.268932,-0.9219,-0.911964,0.009936,0.009936,1.0,3.986301,3.904888,0.031701,-0.033125,0.000302,0.000304,2.000246,122.776403,1,v2,5731,1,1,0,0.7990611070894681,0.0034356180513329,0.0068316790340637
104655,104955,679.348222,680.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.11913,29.160311,0.041181,0.041181,0.520504,0.320421,-0.200083,-0.911964,-0.918258,-0.006294,-0.006294,1.0,3.910226,3.719207,0.03152,-0.033386,0.00018,0.000261,2.023297,124.828326,1,v2,5732,1,1,0,0.7967776009717608,0.0034356180513329,0.0068316790340637
104655,104955,680.348222,681.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.160311,29.094511,-0.0658,-0.0658,0.320421,0.968715,0.648294,-0.918258,-0.916277,0.001981,0.001981,1.0,3.851887,3.747074,0.031434,-0.033324,8.6e-05,6.2e-05,2.034363,124.34142,1,v2,5733,1,1,0,0.7538893314846837,0.0034356180513329,0.0068316790340637
104655,104955,681.348222,682.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.094511,29.102203,0.007692,0.007692,0.968715,0.65205,-0.316665,-0.916277,-0.916147,0.00013,0.00013,1.0,3.774786,3.729582,0.031443,-0.033333,8e-06,9e-06,2.033285,124.411268,1,v2,5734,1,1,0,0.8065759159445222,0.0034356180513329,0.0068316790340637
104655,104955,682.348222,683.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.102203,29.106016,0.003814,0.003814,0.65205,0.760865,0.108815,-0.916147,-0.915898,0.000249,0.000249,1.0,3.790411,3.775935,0.031447,-0.033338,4e-06,4e-06,2.032755,124.445696,1,v2,5735,1,1,0,0.8471452400694894,0.0034356180513329,0.0068316790340637
104655,104955,683.348222,684.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.106016,29.157722,0.051706,0.051706,0.760865,0.589049,-0.171816,-0.915898,-0.914897,0.001,0.001,1.0,4.001351,3.748073,0.031503,-0.033397,5.6e-05,5.9e-05,2.025563,124.914135,1,v2,5736,1,1,0,0.8019446657423418,0.0034356180513329,0.0068316790340637
104655,104955,684.348222,685.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.157722,29.115885,-0.041838,-0.041838,0.589049,0.229867,-0.359183,-0.914897,-0.913746,0.001151,0.001151,1.0,4.04603,3.903886,0.03146,-0.033346,4.3e-05,5e-05,2.03106,124.515305,1,v2,5737,1,1,0,0.7941750210716282,0.0034356180513329,0.0068316790340637
104655,104955,685.348222,686.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.115885,29.102594,-0.013291,-0.013291,0.229867,0.049144,-0.180723,-0.913746,-0.911623,0.002124,0.002124,1.0,4.04935,3.984533,0.03145,-0.033327,1e-05,2e-05,2.032291,124.358995,1,v2,5738,1,1,0,0.846733305955349,0.0034356180513329,0.0068316790340637
104655,104955,686.348222,687.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.102594,29.097525,-0.005069,-0.005069,0.049144,0.730887,0.681743,-0.911623,-0.909883,0.00174,0.00174,1.0,3.785913,4.204987,0.031448,-0.033318,2e-06,9e-06,2.032588,124.289498,1,v2,5739,1,1,0,0.8315316209281104,0.0034356180513329,0.0068316790340637
104655,104955,687.348222,688.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.097525,29.181731,0.084206,0.084206,0.730887,0.338577,-0.39231,-0.909883,-0.908428,0.001455,0.001455,1.0,3.719835,4.24619,0.031527,-0.033425,7.9e-05,0.000108,2.022367,125.141717,1,v2,5740,1,1,0,0.6917602760433522,0.0034356180513329,0.0068316790340637
104655,104955,688.348222,689.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.181731,29.088781,-0.09295,-0.09295,0.338577,0.868194,0.529617,-0.908428,-0.912917,-0.004489,-0.004489,1.0,3.729668,4.121238,0.031253,-0.033483,0.000275,5.7e-05,2.057986,125.597372,1,v2,5741,1,1,0,0.7259744580360922,0.0034356180513329,0.0068316790340637
104655,104955,689.348222,690.348222,1.0,1281.285048,11774.486735,1281.285048,11774.486735,0.0,0.0,0.0,29.088781,29.205082,0.116301,0.116301,0.868194,0.088714,-0.77948,-0.912917,-0.896638,0.016279,0.016279,1.0,3.761694,3.840529,0.031906,-0.033115,0.000654,0.000368,1.974292,122.697849,1,v2,5742,1,1,0,0.8141337775671462,0.0034356180513329,0.0068316790340637
